year,gender,team,opponent,playerNum,playerName,setsPlayed,atkPts,atkErrors,atkTotal,atkPtsPer,assists,servePts,serveErrors,recErrors,digs,blkPts,blkAst,blkErrors,BHE,totalPts,isMale
2023,Female,Providence College,Lakehead,3,Krysten Tottle,4,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
2023,Female,Providence College,Lakehead,4,Jamaykah Miller,4,3,2,5,0.2,0,0,1,0,1,0,0,0,0,3,0
2023,Female,Providence College,Lakehead,5,Tyra Peters,4,11,9,20,0.1,0,1,2,0,7,1,1,0,0,13,0
2023,Female,Providence College,Lakehead,6,Serena Algera,2,4,0,4,1.0,0,1,1,0,2,0,0,0,0,5,0
2023,Female,Providence College,Lakehead,7,Clarie Heide,2,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0
2023,Female,Providence College,Lakehead,8,Taylor Hiebert,4,0,0,0,0.0,2,1,0,0,3,1,1,0,0,2,0
2023,Female,Providence College,Lakehead,11,Amanda Bergen,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
2023,Female,Providence College,Lakehead,12,Kadence Bolen,4,6,1,7,0.714,3,1,1,0,1,1,1,0,1,8,0
2023,Female,Providence College,Lakehead,13,Malia Thiessen,3,3,2,5,0.2,19,2,1,0,1,1,1,0,2,6,0
2023,Female,Lakehead,Providence College,1,Milena Ljubicic,2,2,1,3,0.333,0,0,1,0,0,2,2,0,0,4,0
2023,Female,Lakehead,Providence College,2,Alexis Cancade,4,0,0,0,0.0,42,1,3,0,2,0,0,0,2,1,0
2023,Female,Lakehead,Providence College,3,Bekah Hara,4,0,1,1,-1.0,3,0,0,0,14,0,0,0,0,0,0
2023,Female,Lakehead,Providence College,4,Indira Germain,1,0,0,0,0.0,0,1,0,0,1,0,0,0,0,1,0
2023,Female,Lakehead,Providence College,7,Cayleigh Fossum,3,2,2,4,0.0,0,0,0,1,1,0,0,0,0,2,0
2023,Female,Lakehead,Providence College,8,Sarah Gordon,2,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
2023,Female,Lakehead,Providence College,9,Alysha Goundrey,4,10,5,15,0.333,0,2,1,2,5,0,0,0,0,12,0
2023,Female,Lakehead,Providence College,10,Jaime Couvrette,3,5,3,8,0.25,0,0,2,1,0,5,5,0,0,10,0
2023,Female,Lakehead,Providence College,12,Virginie Franks,3,5,2,7,0.429,0,0,0,0,3,2,2,0,0,7,0
2023,Female,Lakehead,Providence College,13,Tori Dauvin,2,3,2,5,0.2,0,1,2,0,2,2,2,0,0,6,0
2023,Female,Lakehead,Providence College,15,Jenna Sweitzer,3,3,1,4,0.5,0,1,1,1,0,0,0,0,0,4,0
2023,Female,Lakehead,Providence College,16,Emily Heil,2,3,5,8,-0.25,0,1,2,0,1,1,1,0,0,5,0
2023,Female,Western,Toronto Metropolitan,2,Claire Stewart,5,10,3,21,0.333,2,0,3,1,4,1,1,0,0,11,0
2023,Female,Western,Toronto Metropolitan,3,Kylie Maxwell,5,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0
2023,Female,Western,Toronto Metropolitan,4,Ella St. Martin,5,0,0,1,0.0,0,0,2,0,0,0,0,0,0,0,0
2023,Female,Western,Toronto Metropolitan,5,Kaitlyn Doyle,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2023,Female,Western,Toronto Metropolitan,6,Emily Tsiandoulas,5,3,4,19,-0.053,0,0,0,2,10,1,0,0,0,4,0
2023,Female,Western,Toronto Metropolitan,7,Lael Harrison,2,3,1,9,0.222,0,0,0,0,1,0,0,0,0,3,0
2023,Female,Western,Toronto Metropolitan,8,Jade Longlad,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2023,Female,Western,Toronto Metropolitan,10,Thea Ishida,3,0,0,0,0.0,4,0,0,0,1,0,0,0,0,0,0
2023,Female,Western,Toronto Metropolitan,12,Robin Henshaw,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0
2023,Female,Western,Toronto Metropolitan,13,Kendra McEwen,5,2,2,7,0.0,0,5,0,0,5,2,0,0,0,9,0
2023,Female,Western,Toronto Metropolitan,14,Madeline Pelosi,5,0,0,1,0.0,3,0,0,0,16,0,0,0,0,0,0
2023,Female,Western,Toronto Metropolitan,15,Hannah Joo,5,1,0,2,0.5,48,1,0,0,8,0,0,0,0,2,0
2023,Female,Western,Toronto Metropolitan,19,Rachel Gray,5,13,6,39,0.179,1,0,4,1,8,0,0,1,0,13,0
2023,Female,Western,Toronto Metropolitan,20,Devin Gerth,5,26,12,59,0.237,1,0,4,4,7,2,1,1,0,28,0
2023,Female,Toronto Metropolitan,Western,4,Mikayla Sherriffs,5,3,2,15,0.067,3,3,1,0,4,0,1,0,0,6,0
2023,Female,Toronto Metropolitan,Western,5,Mary Rioflorido,5,0,0,2,0.0,2,0,0,4,21,0,0,0,0,0,0
2023,Female,Toronto Metropolitan,Western,7,Megan Kesner,3,0,0,0,0.0,7,0,0,0,3,0,0,0,0,0,0
2023,Female,Toronto Metropolitan,Western,8,Sarah Zonneveld,5,1,1,4,0.0,39,0,1,0,7,0,0,0,0,1,0
2023,Female,Toronto Metropolitan,Western,9,Britney Veltman,5,6,2,13,0.308,1,1,1,0,0,2,2,0,0,9,0
2023,Female,Toronto Metropolitan,Western,12,Scarlett Gingera,5,21,5,50,0.32,2,1,1,1,15,1,0,0,0,23,0
2023,Female,Toronto Metropolitan,Western,14,Lauren Veltman,5,17,6,43,0.256,0,0,1,1,7,1,4,0,0,18,0
2023,Female,Toronto Metropolitan,Western,15,Darcie Buchanan,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2023,Female,Toronto Metropolitan,Western,16,Tyra Krapp,5,1,0,4,0.25,0,0,2,0,6,0,0,0,0,1,0
2023,Female,Toronto Metropolitan,Western,17,Jia Lonardi,2,1,0,1,1.0,0,2,0,0,1,0,0,0,0,3,0
2023,Female,Toronto Metropolitan,Western,19,Ashley Ditchfield,5,4,2,12,0.167,0,1,3,0,1,2,4,0,0,7,0
2023,Female,Toronto Metropolitan,Western,21,Kylie Ferguson,4,2,2,12,0.0,0,0,1,0,2,1,1,0,0,3,0
2023,Female,Guelph,Waterloo,1,Briar Crerar,4,10,2,27,0.296,1,1,3,1,8,1,0,0,0,12,0
2023,Female,Guelph,Waterloo,2,Payton King,4,0,1,1,-1.0,3,0,0,0,7,0,0,0,0,0,0
2023,Female,Guelph,Waterloo,3,Alexandra Nicholson-Clarke,2,5,0,12,0.417,0,0,1,0,1,0,1,0,0,5,0
2023,Female,Guelph,Waterloo,4,Kareena Toor,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2023,Female,Guelph,Waterloo,6,Madison Shular,4,0,1,1,-1.0,0,0,0,0,1,0,0,0,0,0,0
2023,Female,Guelph,Waterloo,7,Nikina Bear-Lowen,2,5,1,7,0.571,0,1,0,0,0,0,2,0,0,6,0
2023,Female,Guelph,Waterloo,8,Sarah McNames,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2023,Female,Guelph,Waterloo,9,Alexa Shields,4,0,1,2,-0.5,32,0,1,0,14,1,0,0,0,1,0
2023,Female,Guelph,Waterloo,10,Samantha Ingleton,2,5,0,10,0.5,1,0,1,0,0,1,0,0,0,6,0
2023,Female,Guelph,Waterloo,11,Leah Stewart,3,5,6,25,-0.04,0,1,0,1,3,0,1,0,0,6,0
2023,Female,Guelph,Waterloo,12,Sophia Kalbfleisch,4,1,6,13,-0.385,0,0,0,3,4,0,1,0,0,1,0
2023,Female,Guelph,Waterloo,13,Hailey Holland,4,9,6,31,0.097,0,0,2,0,2,0,2,0,0,9,0
2023,Female,Guelph,Waterloo,14,Mia Miskovic,2,1,3,9,-0.222,0,0,1,0,3,0,1,0,0,1,0
2023,Female,Guelph,Waterloo,17,Sydney Simonson,4,0,0,0,0.0,0,0,1,4,0,0,0,0,0,0,0
2023,Female,Guelph,Waterloo,18,Maia Dan,4,0,0,1,0.0,0,1,0,3,2,0,0,0,0,1,0
2023,Female,Waterloo,Guelph,1,Ashlynn Freiburger,4,1,0,2,0.5,1,1,0,0,2,0,0,0,0,2,0
2023,Female,Waterloo,Guelph,2,Sarah Hewer,3,1,3,4,-0.5,20,0,0,0,4,0,2,0,0,1,0
2023,Female,Waterloo,Guelph,3,Sydney DeGraauw,4,7,4,13,0.231,1,4,3,0,1,1,1,0,0,12,0
2023,Female,Waterloo,Guelph,5,Marlyn Ma,2,3,0,7,0.429,0,0,0,0,4,0,1,0,0,3,0
2023,Female,Waterloo,Guelph,6,Molly White,1,1,3,11,-0.182,0,1,0,1,6,0,0,0,0,2,0
2023,Female,Waterloo,Guelph,7,Abbey Neufeld,2,3,4,12,-0.083,0,1,0,0,3,0,0,0,0,4,0
2023,Female,Waterloo,Guelph,8,Avery Kelly,3,5,4,23,0.043,1,0,0,0,8,0,1,0,0,5,0
2023,Female,Waterloo,Guelph,9,Madison Seo,4,2,0,3,0.667,11,0,0,0,9,0,1,0,0,2,0
2023,Female,Waterloo,Guelph,10,Alexandra Sinik,4,0,0,0,0.0,3,0,0,0,7,0,0,0,0,0,0
2023,Female,Waterloo,Guelph,11,Nora Kotun,4,0,0,1,0.0,0,0,0,0,5,0,0,0,0,0,0
2023,Female,Waterloo,Guelph,12,Avery Isaacs,3,8,3,16,0.312,0,1,2,0,1,0,3,0,0,9,0
2023,Female,Waterloo,Guelph,13,Leah Van Zeumeren,1,3,1,8,0.25,0,0,0,1,1,0,0,0,0,3,0
2023,Female,Waterloo,Guelph,14,Jennifer Zhu,3,10,8,25,0.08,2,1,2,0,5,0,0,0,0,11,0
2023,Female,Waterloo,Guelph,18,Mackenzie Leu,3,0,0,2,0.0,0,4,0,0,1,0,1,0,0,4,0
2023,Female,Waterloo,Toronto,1,Ashlynn Freiburger,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2023,Female,Waterloo,Toronto,2,Sarah Hewer,4,0,0,3,0.0,18,0,1,3,3,0,0,0,1,0,0
2023,Female,Waterloo,Toronto,3,Sydney DeGraauw,4,2,2,12,0.0,0,0,1,0,1,1,3,0,0,3,0
2023,Female,Waterloo,Toronto,4,Rachael Meilikhan,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2023,Female,Waterloo,Toronto,5,Marlyn Ma,3,1,3,8,-0.25,0,0,0,0,3,0,1,0,0,1,0
2023,Female,Waterloo,Toronto,6,Molly White,1,0,2,6,-0.333,0,0,0,0,2,0,1,0,0,0,0
2023,Female,Waterloo,Toronto,7,Abbey Neufeld,3,5,3,12,0.167,0,1,2,0,4,0,3,0,0,6,0
2023,Female,Waterloo,Toronto,8,Avery Kelly,4,13,4,43,0.209,0,0,2,1,4,0,1,0,1,13,0
2023,Female,Waterloo,Toronto,9,Madison Seo,4,3,0,5,0.6,16,1,0,0,1,0,1,0,0,4,0
2023,Female,Waterloo,Toronto,10,Alexandra Sinik,4,0,0,2,0.0,0,0,0,0,21,0,0,0,0,0,0
2023,Female,Waterloo,Toronto,11,Nora Kotun,3,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0
2023,Female,Waterloo,Toronto,12,Avery Isaacs,4,4,2,14,0.143,0,0,3,1,1,0,4,0,0,4,0
2023,Female,Waterloo,Toronto,13,Leah Van Zeumeren,3,7,2,20,0.25,0,3,1,0,11,0,0,0,1,10,0
2023,Female,Waterloo,Toronto,14,Jennifer Zhu,3,3,5,21,-0.095,0,1,1,1,6,0,0,0,0,4,0
2023,Female,Waterloo,Toronto,17,Caitlyn Staresinic,2,0,0,2,0.0,0,1,1,0,2,0,0,0,0,1,0
2023,Female,Waterloo,Toronto,18,Mackenzie Leu,1,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0
2023,Female,Toronto,Waterloo,1,Julia Murmann,4,16,5,36,0.306,0,1,1,0,19,1,1,0,1,18,0
2023,Female,Toronto,Waterloo,4,Robin Melnick,4,2,0,8,0.25,45,1,0,0,5,0,1,0,0,3,0
2023,Female,Toronto,Waterloo,5,Thea Ziesmann,4,0,0,0,0.0,0,1,4,0,3,1,2,0,0,2,0
2023,Female,Toronto,Waterloo,6,Kara Chan,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2023,Female,Toronto,Waterloo,7,Delaney Watson,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2023,Female,Toronto,Waterloo,8,Natalia Souza,4,0,0,0,0.0,1,0,0,3,27,0,0,0,0,0,0
2023,Female,Toronto,Waterloo,10,Giulia Chimilovski,4,12,3,28,0.321,0,1,0,0,8,1,1,0,0,14,0
2023,Female,Toronto,Waterloo,11,Olivia Zhu,4,16,12,61,0.066,0,1,1,4,13,0,1,0,0,17,0
2023,Female,Toronto,Waterloo,13,Shahed Al Awamleh,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0
2023,Female,Toronto,Waterloo,15,Anna Gadomski,4,2,4,11,-0.182,0,2,2,0,3,1,2,0,0,5,0
2011,Male,Ryerson,Waterloo,1,Roman Kabanov,3,4,3,13,0.077,0,0,1,0,4,0,1,0,0,4,1
2011,Male,Ryerson,Waterloo,2,Brian Batista Bettencourt,3,0,0,0,0.0,1,0,0,0,11,0,0,0,0,0,1
2011,Male,Ryerson,Waterloo,3,Robert Earl,2,0,0,1,0.0,2,0,0,0,1,0,0,0,0,0,1
2011,Male,Ryerson,Waterloo,4,Marc Reardon,1,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,1
2011,Male,Ryerson,Waterloo,5,Alexander Dawson,3,6,7,21,-0.048,0,1,1,0,6,0,0,0,0,7,1
2011,Male,Ryerson,Waterloo,7,Luka Milosevic,3,9,4,28,0.179,0,1,5,0,3,0,2,0,0,10,1
2011,Male,Ryerson,Waterloo,8,Wesley Kosiba,2,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Ryerson,Waterloo,9,Aleksa Miladinovic,3,2,0,2,1.0,20,0,0,0,4,0,0,0,0,2,1
2011,Male,Ryerson,Waterloo,10,Sven Curic,3,2,0,6,0.333,0,0,1,0,4,0,1,0,0,2,1
2011,Male,Ryerson,Waterloo,11,Brandon Jordan,3,2,2,20,0.0,0,0,1,0,3,2,0,0,0,4,1
2011,Male,Waterloo,Ryerson,4,Fiodar Kazhamiaka,3,7,8,24,-0.042,0,0,0,0,8,0,0,0,0,7,1
2011,Male,Waterloo,Ryerson,5,Cameron Wheelan,3,11,3,21,0.381,1,1,3,0,6,1,3,0,0,13,1
2011,Male,Waterloo,Ryerson,6,Tyler Motherwell,2,3,1,9,0.222,0,0,1,0,0,0,2,0,0,3,1
2011,Male,Waterloo,Ryerson,7,Erich Woolley,2,0,0,0,0.0,0,1,0,0,1,0,0,0,0,1,1
2011,Male,Waterloo,Ryerson,8,Hussein Abdo,3,0,0,0,0.0,1,0,0,0,8,0,0,0,0,0,1
2011,Male,Waterloo,Ryerson,9,James Evans,1,2,0,6,0.333,0,2,0,0,0,0,0,0,0,4,1
2011,Male,Waterloo,Ryerson,10,Scott Thomson,3,2,0,3,0.667,26,1,3,0,6,0,0,0,0,3,1
2011,Male,Waterloo,Ryerson,12,Jordan Dyck,3,7,1,10,0.6,0,0,3,0,1,1,4,0,0,8,1
2011,Male,Waterloo,Ryerson,14,Zachary Doherty,3,4,1,7,0.429,0,0,0,0,1,0,1,0,0,4,1
2011,Male,Waterloo,Ryerson,15,Kevin Wiseman,3,0,0,0,0.0,7,0,0,0,4,0,0,0,0,0,1
2011,Male,McMaster,Guelph,5,TJ Sanders,3,0,0,0,0.0,34,1,0,0,3,0,2,0,0,1,1
2011,Male,McMaster,Guelph,6,Jeremy Groenveld,3,15,5,30,0.333,1,0,2,0,5,0,0,0,0,15,1
2011,Male,McMaster,Guelph,7,Michael Sjonnesen,3,3,0,6,0.5,0,1,1,0,2,3,4,0,0,7,1
2011,Male,McMaster,Guelph,10,Kevin Stevens,3,7,7,22,0.0,1,0,4,0,2,0,2,0,0,7,1
2011,Male,McMaster,Guelph,12,Tyson Alexander,2,4,1,8,0.375,1,0,0,0,0,0,2,0,0,4,1
2011,Male,McMaster,Guelph,13,Jori Mantha,2,5,2,9,0.333,0,0,1,0,3,0,1,0,0,5,1
2011,Male,McMaster,Guelph,2,Sean Lowe,3,0,0,0,0.0,0,0,0,1,9,0,0,0,0,0,1
2011,Male,McMaster,Guelph,16,Daniel Groenveld,3,3,0,3,1.0,0,2,1,1,1,0,1,0,0,5,1
2011,Male,McMaster,Guelph,17,Alex Elliot,2,2,0,4,0.5,0,1,0,0,0,0,0,0,0,3,1
2011,Male,Guelph,McMaster,2,Greg Houston,3,4,0,7,0.571,0,0,0,0,5,0,1,0,0,4,1
2011,Male,Guelph,McMaster,4,Ryan Killeen,3,0,3,6,-0.5,0,0,0,1,0,0,2,0,0,0,1
2011,Male,Guelph,McMaster,11,Kevin Carey,3,0,1,1,-1.0,26,1,2,0,3,0,1,0,0,1,1
2011,Male,Guelph,McMaster,12,Marc Wilson,3,3,2,9,0.111,0,0,1,0,1,0,3,0,0,3,1
2011,Male,Guelph,McMaster,14,Andrew Whitaker,3,13,7,30,0.2,0,0,0,1,2,0,1,0,0,13,1
2011,Male,Guelph,McMaster,18,Winston Rosser,3,9,5,25,0.16,1,0,2,0,1,0,1,0,0,9,1
2011,Male,Guelph,McMaster,5,Hugo Curley,3,0,0,0,0.0,1,0,0,2,10,0,0,0,0,0,1
2011,Male,Guelph,McMaster,7,Eric Wagner,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Guelph,McMaster,16,Patrick Strzalkowski,2,2,1,6,0.167,0,1,2,0,2,0,0,0,0,3,1
2011,Male,Toronto,York,4,M Woodside,4,9,13,34,-0.118,1,1,6,0,7,2,0,0,0,12,1
2011,Male,Toronto,York,11,J Tremonti,4,2,2,7,0.0,0,0,1,0,4,0,1,0,0,2,1
2011,Male,Toronto,York,12,M Vares,4,9,9,25,0.0,1,0,2,0,7,0,1,0,0,9,1
2011,Male,Toronto,York,13,A Park,4,1,0,4,0.25,26,0,4,0,5,0,1,1,0,1,1
2011,Male,Toronto,York,17,T Grant,4,4,1,10,0.3,0,0,0,0,0,2,2,1,0,6,1
2011,Male,Toronto,York,18,J Dysselhof,4,9,4,29,0.172,0,2,5,0,6,0,1,0,0,11,1
2011,Male,Toronto,York,5,J Adomait,1,0,1,3,-0.333,0,0,0,0,1,0,0,0,0,0,1
2011,Male,Toronto,York,8,M Denton,4,0,1,4,-0.25,4,0,0,0,14,0,0,0,0,0,1
2011,Male,Toronto,York,14,K Fick,3,0,0,0,0.0,0,1,2,0,0,0,0,0,0,1,1
2011,Male,Toronto,York,15,H Chu,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,1
2011,Male,York,Toronto,1,Ray Szeto,4,7,5,21,0.095,0,1,5,0,6,0,3,1,0,8,1
2011,Male,York,Toronto,2,Felipe Humaña-Paredes,4,6,2,12,0.333,0,1,2,0,6,3,3,0,0,10,1
2011,Male,York,Toronto,4,Gregory Ivan,4,7,2,13,0.385,1,0,2,0,4,0,4,1,0,7,1
2011,Male,York,Toronto,5,Nikola Sandic,4,8,4,27,0.148,0,1,3,1,11,1,0,0,0,10,1
2011,Male,York,Toronto,10,Marvin Macalino,4,0,0,2,0.0,27,0,1,0,5,0,2,0,0,0,1
2011,Male,York,Toronto,15,Karim Khalil,4,4,6,25,-0.08,2,0,2,0,10,1,2,0,0,5,1
2011,Male,York,Toronto,6,Sejaon Navaratnavajah,4,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,1
2011,Male,York,Toronto,9,Marko Dakic,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,1
2011,Male,York,Toronto,11,Paul Jakubiak,2,0,0,0,0.0,2,0,1,0,0,0,0,0,0,0,1
2011,Male,RMC,Western,2,Eric Hawn,3,0,0,0,0.0,20,0,0,0,0,0,0,1,2,0,1
2011,Male,RMC,Western,5,Logan Morris,2,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,1
2011,Male,RMC,Western,6,Tyler Leknois,3,3,2,5,0.2,4,0,3,0,5,0,0,0,0,3,1
2011,Male,RMC,Western,9,Sean Vanthournout,3,3,0,3,1.0,4,0,1,0,0,1,0,0,0,4,1
2011,Male,RMC,Western,12,Patrick Poulin,2,0,0,0,0.0,4,0,0,1,1,0,0,0,1,0,1
2011,Male,RMC,Western,14,Jeffrey Fillmore,3,3,2,5,0.2,5,0,0,0,0,1,1,3,0,4,1
2011,Male,RMC,Western,10,James Sarsons,2,1,0,1,1.0,0,0,1,1,0,0,0,0,1,1,1
2011,Male,RMC,Western,13,Evan Murray,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,RMC,Western,15,Matthew Howse,2,0,0,0,0.0,3,0,1,2,1,0,1,0,0,0,1
2011,Male,Western,RMC,3,Sean McKay,3,0,0,0,0.0,30,0,2,0,0,0,2,4,3,0,1
2011,Male,Western,RMC,5,Luke Sim,2,5,0,5,1.0,0,0,0,0,0,0,1,0,1,5,1
2011,Male,Western,RMC,7,Matt Waite,3,8,0,8,1.0,0,0,1,0,0,2,3,2,0,10,1
2011,Male,Western,RMC,11,Garrett May,3,9,4,13,0.385,0,1,4,0,1,0,0,0,1,10,1
2011,Male,Western,RMC,12,Andre Begin,3,0,0,0,0.0,0,0,0,3,3,0,0,0,1,0,1
2011,Male,Western,RMC,14,Phil James,3,13,0,13,1.0,0,0,1,0,0,2,2,3,1,15,1
2011,Male,Western,RMC,2,Doug Austrom,1,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Western,RMC,4,Jack Creaghan,2,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,1
2011,Male,Western,RMC,6,Matt Poulin,3,17,2,19,0.789,0,1,1,0,1,3,3,2,0,21,1
2011,Male,Western,RMC,8,Craig Dixon,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Western,RMC,10,Derek Kuiack,1,1,0,1,1.0,0,0,0,0,0,0,0,1,0,1,1
2011,Male,Queen's,Windsor,1,William Sidgwick,4,1,4,7,-0.429,2,0,2,2,2,0,0,0,0,1,1
2011,Male,Queen's,Windsor,3,Joren Zeeman,4,21,8,52,0.25,0,1,4,0,4,0,1,0,0,22,1
2011,Male,Queen's,Windsor,8,Matthew Taylor,2,2,3,7,-0.143,0,0,0,0,0,0,1,0,0,2,1
2011,Male,Queen's,Windsor,12,Anthony Pitfield,4,6,2,11,0.364,0,0,0,0,0,0,1,0,0,6,1
2011,Male,Queen's,Windsor,13,Michael Amoroso,4,10,3,20,0.35,0,0,2,0,4,1,6,0,0,11,1
2011,Male,Queen's,Windsor,14,Jackson Dakin,4,0,0,1,0.0,43,0,0,0,5,0,3,0,0,0,1
2011,Male,Queen's,Windsor,2,Philippe Goyer,4,4,3,12,0.083,2,1,1,3,8,1,2,0,0,6,1
2011,Male,Queen's,Windsor,5,Jacob Glantz,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Queen's,Windsor,10,Aaron Nusbaum,4,4,2,9,0.222,0,2,0,1,4,0,0,0,0,6,1
2011,Male,Queen's,Windsor,15,Niko Rukavina,4,0,0,0,0.0,0,0,0,0,16,0,0,0,0,0,1
2011,Male,Windsor,Queen's,2,Will Alexander,4,1,0,1,1.0,46,1,2,0,11,0,4,0,0,2,1
2011,Male,Windsor,Queen's,5,Kyle Williamson,4,13,8,32,0.156,0,2,2,2,10,0,1,0,0,15,1
2011,Male,Windsor,Queen's,6,Ryan Le,4,13,4,35,0.257,1,0,3,2,7,1,2,0,0,14,1
2011,Male,Windsor,Queen's,9,Jimmy El-Turk,4,4,3,10,0.1,0,1,2,0,1,2,3,0,0,7,1
2011,Male,Windsor,Queen's,10,Scott Hickman,4,4,2,9,0.222,0,0,1,0,2,3,5,0,0,7,1
2011,Male,Windsor,Queen's,11,Harrison Oake,4,15,5,39,0.256,0,2,2,0,3,0,1,0,0,17,1
2011,Male,Windsor,Queen's,1,Andrew Foster,4,1,0,1,1.0,3,0,0,0,8,0,0,0,0,1,1
2011,Male,Windsor,Queen's,15,Charles Kahelin,2,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1
2011,Male,Guelph,Toronto,2,Greg Houston,3,2,1,8,0.125,0,1,3,0,3,1,1,0,0,4,1
2011,Male,Guelph,Toronto,4,Ryan Killeen,3,4,4,19,0.0,0,1,1,0,3,2,1,0,0,7,1
2011,Male,Guelph,Toronto,11,Kevin Carey,3,1,0,2,0.5,19,1,1,0,2,1,0,0,0,3,1
2011,Male,Guelph,Toronto,12,Marc Wilson,3,3,2,9,0.111,0,0,1,0,2,5,1,0,0,8,1
2011,Male,Guelph,Toronto,14,Andrew Whitaker,3,6,3,16,0.188,0,0,0,0,4,0,0,0,0,6,1
2011,Male,Guelph,Toronto,18,Winston Rosser,3,7,3,22,0.182,0,2,1,0,7,2,1,0,0,11,1
2011,Male,Guelph,Toronto,3,Rafael Leite,2,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,1
2011,Male,Guelph,Toronto,5,Hugo Curley,3,0,0,3,0.0,1,0,0,0,9,0,0,0,0,0,1
2011,Male,Guelph,Toronto,7,Eric Wagner,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,Toronto,Guelph,4,M Woodside,3,12,9,34,0.088,0,0,4,0,7,1,0,0,0,13,1
2011,Male,Toronto,Guelph,9,S Khuu,3,1,0,1,1.0,33,0,2,0,8,0,0,0,0,1,1
2011,Male,Toronto,Guelph,11,J Tremonti,3,6,3,12,0.25,0,1,2,0,1,3,0,0,0,10,1
2011,Male,Toronto,Guelph,12,M Vares,3,8,9,22,-0.045,0,0,1,0,4,0,0,0,0,8,1
2011,Male,Toronto,Guelph,17,T Grant,2,2,1,5,0.2,0,1,1,0,2,0,0,0,0,3,1
2011,Male,Toronto,Guelph,18,J Dysselhof,1,0,3,8,-0.375,0,0,1,0,3,0,0,0,0,0,1
2011,Male,Toronto,Guelph,5,J Adomait,2,10,3,19,0.368,0,0,0,0,4,0,0,0,0,10,1
2011,Male,Toronto,Guelph,8,M Denton,3,0,0,0,0.0,3,0,0,0,11,0,0,0,0,0,1
2011,Male,Toronto,Guelph,16,JR. Hammond,1,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,McMaster,Ryerson,1,Christopher Spack,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,McMaster,Ryerson,2,Sean Lowe,4,0,0,0,0.0,0,0,0,3,8,0,0,0,0,0,1
2011,Male,McMaster,Ryerson,3,Shayne Petrusma,4,6,4,19,0.105,1,0,2,1,2,0,0,0,0,6,1
2011,Male,McMaster,Ryerson,5,TJ Sanders,5,2,0,3,0.667,34,3,2,1,3,1,0,0,0,6,1
2011,Male,McMaster,Ryerson,6,Jeremy Groenveld,2,6,8,19,-0.105,1,0,0,0,3,0,0,0,0,6,1
2011,Male,McMaster,Ryerson,7,Michael Sjonnesen,5,2,1,8,0.125,1,0,0,1,4,9,0,0,0,11,1
2011,Male,McMaster,Ryerson,8,Austin Campion-Smith,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,1
2011,Male,McMaster,Ryerson,10,Kevin Stevens,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2011,Male,McMaster,Ryerson,12,Tyson Alexander,4,6,2,9,0.444,0,0,0,0,1,4,0,0,0,10,1
2011,Male,McMaster,Ryerson,13,Jori Mantha,5,15,5,32,0.312,0,5,3,1,4,1,0,0,0,21,1
2011,Male,McMaster,Ryerson,16,Daniel Groenveld,5,11,7,30,0.133,0,2,1,0,6,0,0,0,0,13,1
